"Date","fit","se","lower","upper"
-442.2,0.0735812394375842,0.0412063154556531,0.0237134093478809,0.206171838361206
-441.6,0.0735894879841707,0.0411730910342626,0.0237411702232421,0.206015347224203
-441,0.0735977373819704,0.0411399145896833,0.0237689258829617,0.205859204207091
-440.4,0.0736059876310545,0.0411067862893142,0.0237966761340859,0.205703409579007
-439.8,0.0736142387314946,0.0410737063009451,0.0238244207829114,0.205547963609708
-439.2,0.0736224906833619,0.0410406747927566,0.0238521596349855,0.205392866569572
-438.6,0.0736307434867279,0.0410076919333197,0.0238798924951059,0.205238118729596
-438,0.0736389971416638,0.0409747578915949,0.0239076191673205,0.205083720361402
-437.4,0.0736472516482413,0.0409418728369324,0.0239353394549281,0.204929671737232
-436.8,0.0736555070065314,0.0409090369390712,0.0239630531604775,0.204775973129954
-436.2,0.0736637632166058,0.0408762503681389,0.0239907600857685,0.204622624813061
-435.6,0.0736720202785357,0.0408435132946509,0.0240184600318513,0.204469627060673
-435,0.0736802781923926,0.0408108258895103,0.024046152799027,0.204316980147533
-434.4,0.0736885369582478,0.040778188324007,0.0240738381868478,0.204164684349018
-433.8,0.0736967965761728,0.0407456007698176,0.0241015159941167,0.204012739941129
-433.2,0.0737050570462389,0.0407130633990043,0.0241291860188885,0.203861147200498
-432.6,0.0737133183685175,0.0406805763840148,0.0241568480584692,0.203709906404387
-432,0.0737215805430801,0.0406481398976815,0.0241845019094172,0.20355901783069
-431.4,0.0737298435699981,0.0406157541132209,0.0242121473675426,0.203408481757931
-430.8,0.0737381074493428,0.0405834192042332,0.0242397842279083,0.203258298465269
-430.2,0.0737463721811857,0.0405511353447013,0.0242674122848301,0.203108468232494
-429.6,0.0737546377655982,0.0405189027089903,0.024295031331877,0.202958991340029
-429,0.0737629042026516,0.0404867214718469,0.0243226411618718,0.202809868068935
-428.4,0.0737711714924175,0.0404545918083987,0.0243502415668916,0.202661098700903
-427.8,0.0737794396349672,0.0404225138941536,0.0243778323382679,0.202512683518263
-427.2,0.0737877086303722,0.0403904879049986,0.0244054132665877,0.202364622803979
-426.6,0.0737959784787038,0.0403585140171995,0.0244329841416935,0.202216916841653
-426,0.0738042491800336,0.0403265924074002,0.0244605447526843,0.202069565915521
-425.4,0.0738125207344328,0.0402947232526215,0.0244880948879161,0.201922570310458
-424.8,0.073820793141973,0.0402629067302606,0.0245156343350023,0.201775930311977
-424.2,0.0738290664027256,0.0402311430180903,0.0245431628808149,0.201629646206227
-423.6,0.0738373405167621,0.040199432294258,0.0245706803114846,0.201483718279997
-423,0.0738456154841537,0.0401677747372848,0.024598186412402,0.201338146820711
-422.4,0.0738538913049721,0.0401361705260649,0.0246256809682183,0.201192932116435
-421.8,0.0738621679792887,0.0401046198398644,0.0246531637628461,0.201048074455872
-421.2,0.0738704455071748,0.0400731228583207,0.0246806345794601,0.200903574128364
-420.6,0.0738787238887019,0.0400416797614412,0.0247080932004981,0.20075943142389
-420,0.0738870031239415,0.0400102907296025,0.024735539407662,0.200615646633072
-419.4,0.0738952832129651,0.0399789559435496,0.0247629729819188,0.200472220047167
-418.8,0.073903564155844,0.0399476755843946,0.0247903937035013,0.200329151958073
-418.2,0.0739118459526498,0.039916449833616,0.0248178013519094,0.200186442658327
-417.6,0.0739201286034538,0.0398852788730571,0.024845195705911,0.200044092441102
-417,0.0739284121083276,0.0398541628849259,0.0248725765435434,0.199902101600213
-416.4,0.0739366964673426,0.0398231020517929,0.0248999436421139,0.199760470430111
-415.8,0.0739449816805703,0.0397920965565908,0.0249272967782017,0.199619199225888
-415.2,0.0739532677480821,0.0397611465826132,0.0249546357276582,0.19947828828327
-414.6,0.0739615546699495,0.0397302523135132,0.0249819602656093,0.199337737898624
-414,0.073969842446244,0.0396994139333025,0.0250092701664558,0.199197548368953
-413.4,0.073978131077037,0.03966863162635,0.0250365652038752,0.199057719991897
-412.8,0.0739864205624001,0.039637905577381,0.0250638451508228,0.198918253065733
-412.2,0.0739947109024046,0.0396072359714754,0.0250911097795334,0.198779147889373
-411.6,0.0740030020971222,0.0395766229940668,0.0251183588615224,0.198640404762366
-411,0.0740112941466242,0.0395460668309412,0.0251455921675878,0.198502023984895
-410.4,0.0740195870509821,0.0395155676682357,0.0251728094678111,0.198364005857778
-409.8,0.0740278808102675,0.0394851256924371,0.025200010531559,0.198226350682466
-409.2,0.0740361754245518,0.0394547410903805,0.0252271951274855,0.198089058761045
-408.6,0.0740444708939065,0.0394244140492483,0.025254363023533,0.197952130396231
-408,0.0740527672184031,0.0393941447565683,0.0252815139869342,0.197815565891374
-407.4,0.0740610643981131,0.0393639334002126,0.0253086477842136,0.197679365550454
-406.8,0.074069362433108,0.0393337801683961,0.0253357641811896,0.19754352967808
-406.2,0.0740776613234592,0.0393036852496753,0.0253628629429762,0.197408058579493
-405.6,0.0740859610692384,0.0392736488329461,0.0253899438339847,0.197272952560559
-405,0.074094261670517,0.0392436711074432,0.0254170066179256,0.197138211927774
-404.4,0.0741025631273664,0.039213752262738,0.0254440510578106,0.197003836988258
-403.8,0.0741108654398583,0.039183892488737,0.0254710769159547,0.196869828049758
