;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Text_ID_head;Sentence_ID_head;Sentence_position_head;Token_ID_head;Token_position_head;Token_head;Token_clean_head;Relation_head;Head_head;Analysis_ID_head;Lemma_head;Lemma_simplex_head;Lemma_frequency_head;Language_head;Morphological_type_head;Part_of_speech_head;Stem_head;Tense_head;Mood_head;Diathesis_head;Person_head;Number_head;Gender_head;Case_head;Category_head;POS_head;Tags_head;Meaning_head;Meaning_category_head;Meaning_subcategory_head;Classical_Latin_equivalent_head;Classical_Latin_Form_head;TAM_analysis_head;Standard_aligned_head;Form_aligned_head;Sentence_head;Section_head;Reference_head;Name_head;Language_(text)_head;Language_family_head;Language_variety_head;Script_head;Date_after_head;Date_before_head;Provenance_head;GeoID_head;Latitude_head;Longitude_head;Finite_verb_head;Analysable_token_head;Text_length_head;Trismegistos_ID_head;Date_head;Century_head;Order;Semantics
157783;995;1471;402;157783;9;iiouine.;iiouine;ATR;157782;203438;10562a;10562;136;Umbrian;O-stem;adjective;-;-;-;-;-;singular;F;DAT;-;a-s---fd-;F-dat-sg;Iguvine;PROPER;TOPONYM;Iguvinus;Iguvinae;-;iiguwinay;i-iouine-;52 futu. fons. pacer. pase. tua. ocre. fisi / 53 tote. iiouine. erer. nomne. erar. nomne.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1471;402;157782;8;tote.;tote;OBJ_CO;319918;203437;11551a;11551;139;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;state;POLITICS;-;populus;populo;-;towtay;to-te-;52 futu. fons. pacer. pase. tua. ocre. fisi / 53 tote. iiouine. erer. nomne. erar. nomne.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157811;995;1473;404;157811;7;peracnio.;peracnio;ATR;157810;203466;11084a;11084;22;Umbrian;I-stem;adjective;-;-;-;-;-;plural;M;GEN;-;a-p---mg-;M-gen-pl;perfect;-;-;opimus;opimorum;-;peraknioom;peracnio--;54 di. grabouie. tio. comohota. tribrisine. buo. peracnio. pihaclo / 55 ocriper. fisiu. totaper. iiouina. erar. nomneper. erar. nomneper. di. grabouie. tiom. subocau.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1473;404;157810;6;buo.;buo;ATR;157809;203465;10246a;10246;17;Umbrian;IRR;noun;-;-;-;-;-;plural;M;GEN;-;n-p---mg-;M-gen-pl;ox;ANIMAL;-;bos;bovum;-;bowoom;bu-o--;54 di. grabouie. tio. comohota. tribrisine. buo. peracnio. pihaclo / 55 ocriper. fisiu. totaper. iiouina. erar. nomneper. erar. nomneper. di. grabouie. tiom. subocau.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;other
157814;995;1473;404;157814;11;fisiu.;fisiu;ATR;157813;203469;10451a;10451;66;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;Fisian;PROPER;TOPONYM;Fisius;Fisio;-;fisyood;fisiu--;54 di. grabouie. tio. comohota. tribrisine. buo. peracnio. pihaclo / 55 ocriper. fisiu. totaper. iiouina. erar. nomneper. erar. nomneper. di. grabouie. tiom. subocau.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1473;404;157813;9;ocri;ocri;ATR_CO;148507;203468;10976a;10976;73;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;citadel;BUILDING;-;arx;arce;-;okriid;ocri--;54 di. grabouie. tio. comohota. tribrisine. buo. peracnio. pihaclo / 55 ocriper. fisiu. totaper. iiouina. erar. nomneper. erar. nomneper. di. grabouie. tiom. subocau.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157817;995;1473;404;157817;14;iiouina.;iiouina;ATR;157815;203472;10562a;10562;136;Umbrian;O-stem;adjective;-;-;-;-;-;singular;F;ABL;-;a-s---fb-;F-abl-sg;Iguvine;PROPER;TOPONYM;Iguvinus;Iguvina;-;iiguwiinaad;i-ioui-na--;54 di. grabouie. tio. comohota. tribrisine. buo. peracnio. pihaclo / 55 ocriper. fisiu. totaper. iiouina. erar. nomneper. erar. nomneper. di. grabouie. tiom. subocau.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1473;404;157815;12;tota;tota;ATR_CO;157816;203470;11551a;11551;139;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;state;POLITICS;-;populus;populo;-;towtaad;to-ta--;54 di. grabouie. tio. comohota. tribrisine. buo. peracnio. pihaclo / 55 ocriper. fisiu. totaper. iiouina. erar. nomneper. erar. nomneper. di. grabouie. tiom. subocau.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157835;995;1477;408;157835;3;spefa.;spefa;ATR;157834;203490;11419a;11419;9;Umbrian;O-stem;adjective;-;-;-;-;-;singular;F;ACC;-;a-s---fa-;F-acc-sg;-;-;-;-;-;-;spefaam;spefa--;56 prosesetir. mefa. spefa. ficla. arsueitu.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1477;408;157834;2;mefa.;mefa;OBJ_CO;319922;203489;10851a;10851;14;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;(offering);RELIGION;-;-;-;-;mefaam;mefa--;56 prosesetir. mefa. spefa. ficla. arsueitu.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;other
157854;995;1481;412;157854;5;gomia.;gomia;ATR;157853;203509;10504a;10504;2;Umbrian;YO-stem;adjective;-;-;-;-;-;plural;F;ACC;-;a-p---fa-;F-acc-pl;pregnant;-;-;gravidus;gravidas;-;gomyaaf;gomia--;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1481;412;157853;4;si.;si;OBJ;157856;203508;10380a;10380;117;Umbrian;IRR;verb;present;simple;subjunctive;active;B;singular;-;-;-;v2spsa---;subj-2-sg;be;-;-;sum;sis;(44) Use of present stem subjunctive I in a (subordinate) completive clause or indirect question.;siis;si--;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;other
157855;995;1481;412;157855;6;trif.;trif;ATR;157853;203510;11573a;11573;27;Umbrian;I-stem;adjective;-;-;-;-;-;plural;F;ACC;-;a-p---fa-;F-acc-pl;three;NUMBER;-;tres;tres;-;triif;tri-f;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1481;412;157853;4;si.;si;OBJ;157856;203508;10380a;10380;117;Umbrian;IRR;verb;present;simple;subjunctive;active;B;singular;-;-;-;v2spsa---;subj-2-sg;be;-;-;sum;sis;(44) Use of present stem subjunctive I in a (subordinate) completive clause or indirect question.;siis;si--;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;number
157858;995;1481;412;157858;9;iouie.;iouie;ATR;157857;203513;10328a;10328;31;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;Jovius;PROPER;THEONYM;Iovius;Iovio;-;dyowyoy;i-ouie-;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1481;412;157857;8;trebo.;trebo;OBJ;157856;203512;11569a;11569;2;Umbrian;O-stem OR U-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Trebus;PROPER;THEONYM;Trebus;Trebo;-;treboy;trebo-;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157860;995;1481;412;157860;12;fisiu.;fisiu;ATR;157859;203515;10451a;10451;66;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;Fisian;PROPER;TOPONYM;Fisius;Fisio;-;fisyood;fisiu--;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1481;412;157859;10;ocri;ocri;ADV_CO;148490;203514;10976a;10976;73;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;citadel;BUILDING;-;arx;arce;-;okriid;ocri--;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157863;995;1481;412;157863;15;iiouina.;iiouina;ATR;157861;203518;10562a;10562;136;Umbrian;O-stem;adjective;-;-;-;-;-;singular;F;ABL;-;a-s---fb-;F-abl-sg;Iguvine;PROPER;TOPONYM;Iguvinus;Iguvina;-;iiguwiinaad;i-ioui-na--;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1481;412;157861;13;tota;tota;ADV_CO;157862;203516;11551a;11551;139;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;state;POLITICS;-;populus;populo;-;towtaad;to-ta--;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157877;995;1486;417;157877;6;treblanir.;treblanir;ATR;157876;203532;11567a;11567;18;Umbrian;O-stem;adjective;-;-;-;-;-;plural;N;ABL;-;a-p---nb-;N-abl-pl;Trebulan;PROPER;TOPONYM;Trebulanus;Trebulanis;-;treblaanoys;trebla-ni-r;59 surur. naratu. puse pre. uerir. treblanir.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1486;417;157876;5;uerir.;uerir;ADV;157875;203531;11667a;11667;31;Umbrian;O-stem;noun;-;-;-;-;-;plural;N;ABL;-;n-p---nb-;N-abl-pl;city gate;BUILDING;-;porta;porta;-;weroys;ueri-r;59 surur. naratu. puse pre. uerir. treblanir.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157885;995;1488;419;157885;3;tesenocir.;tesenocir;ATR;157884;203540;11526a;11526;6;Umbrian;O-stem;adjective;-;-;-;-;-;plural;N;ABL;-;a-p---nb-;N-abl-pl;Tesenacan;PROPER;TOPONYM;Tesenacus;Tesenacis;-;tesenokoys;tesenoci-r;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1488;419;157884;2;uerir.;uerir;ADV;157883;203539;11667a;11667;31;Umbrian;O-stem;noun;-;-;-;-;-;plural;N;ABL;-;n-p---nb-;N-abl-pl;city gate;BUILDING;-;porta;porta;-;weroys;ueri-r;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157887;995;1488;419;157887;5;trif.;trif;ATR;157886;203542;11573a;11573;27;Umbrian;I-stem;adjective;-;-;-;-;-;plural;M;ACC;-;a-p---ma-;M-acc-pl;three;NUMBER;-;tres;tres;-;triif;tri-f;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1488;419;157886;4;buf.;buf;OBJ;157888;203541;10246a;10246;17;Umbrian;IRR;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;ox;ANIMAL;-;bos;boves;-;bowf;bu-f;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;number
157892;995;1488;419;157892;11;fisiu;fisiu;ATR;157891;203547;10451a;10451;66;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;Fisian;PROPER;TOPONYM;Fisius;Fisio;-;fisyood;fisiu--;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1488;419;157891;9;ocri;ocri;ADV_CO;148492;203546;10976a;10976;73;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;citadel;BUILDING;-;arx;arce;-;okriid;ocri--;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157895;995;1488;419;157895;14;iiouina.;iiouina;ATR;157893;203550;10562a;10562;136;Umbrian;O-stem;adjective;-;-;-;-;-;singular;F;ABL;-;a-s---fb-;F-abl-sg;Iguvine;PROPER;TOPONYM;Iguvinus;Iguvina;-;iiguwiinaad;i-ioui-na--;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1488;419;157893;12;tota;tota;ADV_CO;157894;203548;11551a;11551;139;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;state;POLITICS;-;populus;populo;-;towtaad;to-ta--;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157914;995;1494;425;157914;6;treblanir;treblanir;ATR;157913;203569;11567a;11567;18;Umbrian;O-stem;adjective;-;-;-;-;-;plural;N;ABL;-;a-p---nb-;N-abl-pl;Trebulan;PROPER;TOPONYM;Trebulanus;Trebulanis;-;treblaanoys;trebla-ni-r;2 surur. naratu. puse. pre. uerir. treblanir;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1494;425;157913;5;uerir.;uerir;ADV;157912;203568;11667a;11667;31;Umbrian;O-stem;noun;-;-;-;-;-;plural;N;ABL;-;n-p---nb-;N-abl-pl;city gate;BUILDING;-;porta;porta;-;weroys;ueri-r;2 surur. naratu. puse. pre. uerir. treblanir;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157918;995;1495;426;157918;3;tesenocir.;tesenocir;ATR;157917;203573;11526a;11526;6;Umbrian;O-stem;adjective;-;-;-;-;-;plural;N;ABL;-;a-p---nb-;N-abl-pl;Tesenacan;PROPER;TOPONYM;Tesenacus;Tesenacis;-;tesenokoys;tesenoci-r;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1495;426;157917;2;uerir.;uerir;ADV;157916;203572;11667a;11667;31;Umbrian;O-stem;noun;-;-;-;-;-;plural;N;ABL;-;n-p---nb-;N-abl-pl;city gate;BUILDING;-;porta;porta;-;weroys;ueri-r;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157920;995;1495;426;157920;5;filiu.;filiu;ATR;157919;203575;10430a;10430;2;Umbrian;YO-stem;adjective;-;-;-;-;-;plural;M;ACC;-;a-p---ma-;M-acc-pl;sucking;-;-;lactens;lactentes;-;feelyom;fi-liu-;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1495;426;157919;4;sif.;sif;OBJ;157922;203574;11385a;11385;3;Umbrian;I-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;pig;ANIMAL;-;sus;sues;-;siif;si-f;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;other
157921;995;1495;426;157921;6;trif.;trif;ATR;157919;203576;11573a;11573;27;Umbrian;I-stem;adjective;-;-;-;-;-;plural;M;ACC;-;a-p---ma-;M-acc-pl;three;NUMBER;-;tres;tres;-;triif;tri-f;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1495;426;157919;4;sif.;sif;OBJ;157922;203574;11385a;11385;3;Umbrian;I-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;pig;ANIMAL;-;sus;sues;-;siif;si-f;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;number
157924;995;1495;426;157924;9;sansie.;sansie;ATR;157923;203579;11340a;11340;15;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;DAT;-;a-s---md-;M-dat-sg;Sancius;PROPER;THEONYM;Sancius;Sancio;-;sankyoy;sansie-;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1495;426;157923;8;fiso.;fiso;OBJ;157922;203578;10447a;10447;2;Umbrian;O-stem OR U-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Fisus;PROPER;THEONYM;Fisus;Fiso;-;fisoy;fiso-;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
157926;995;1495;426;157926;12;fisiu.;fisiu;ATR;157925;203581;10451a;10451;66;Umbrian;YO-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;Fisian;PROPER;TOPONYM;Fisius;Fisio;-;fisyood;fisiu--;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;995;1495;426;157925;10;ocri;ocri;ADV_CO;148489;203580;10976a;10976;73;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;citadel;BUILDING;-;arx;arce;-;okriid;ocri--;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852;43.355464;12.573438;True;True;4620;171820;-125;-1;1;proper name
