;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Heads;Siblings;Constituent;Verbal_head;Main_clause;Order;Check;Konneker
165495;455;487;1;165495;5;apolene;apolene;OBJ;165497;1465480.0;11894a;11894;22.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;PROPER;THEONYM;Apollo;Apollini;-;apollini;apol-ene;L(ucius) Opio(s) C(ai) l(ibertus) / Apolene / dono ded(et) / mereto;;CIL I² 384;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-100.0;Mosciano Sant'Angelo;;42.7450912;13.8878829;True;True;8;261256;-199.5;-2;[165497];[165495];1;do;1;0;[165495];0
184064;464;496;1;184064;3;v(eneri);veneri;OBJ;184066;1374929.0;14171a;14171;12.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Venus;PROPER;THEONYM;Venus;Veneri;-;ueneri;ueneri;Samnites / inq{u}olae // V(eneri) d(onum) d(ant) / mag(istri) / C(aius) Pompo//nius V(ibi) f(ilius) / C(aius) Percen//nius L(uci) f(ilius) / L(ucius) Satrius // L(uci) f(ilius) / C(aius) Marius // No(vi) f(ilius);;CIL I² 3201;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-199.0;-100.0;Aesernia (Isernia);;41.5978336;14.2337013;True;True;22;551009;-149.5;-1;[184066];[184064];1;do;1;0;[184064];0
196239;465;497;1;196239;1;[nu]misio;numisio;OBJ;196246;1467819.0;13187a;13187;6.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Numisius;PROPER;THEONYM;Numisius;Numisio;-;numisio;numisio;[Nu]misio Mar[tio] / M(arcus) Terebonio(s) C(ai) l(ibertus) donum dat liben[s] / meritod;;CIL VI 476;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-100.0;Rome;;41.9097374;11.9768889;True;True;10;272913;-175.0;-1;[196246];[196239];2;do;1;0;[196239];0
503966;476;509;1;503966;7;mihei;mihei;OBJ;503972;1738678.0;12444a;12444;31.0;Latin;IRR;pronoun;-;-;-;-;-;singular;-;DAT;-;p-s----d-;dat-sg;I;-;-;ego;mihi;-;mihi-;mihei;Alei in Venerieis [rebus vitam conterunt] / mihei contra ri[te partam Venerem mors rapit(?)];;CIL X 5019;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-199.0;-100.0;Venafrum (Venafro);;41.484488;14.046066;True;True;13;537717;-149.5;-1;[503972];[503966];1;rapio;1;0;[503966];0
176789;559;596;1;176789;1;[matr]e;matre;OBJ;176794;1376639.0;13001a;13001;9.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;mother;RELATION;-;mater;matri;-;matri;matre;[Matr]e Mat[uta] / [--- Cor]nelius [---] / [duum]viru[m d(onum) d(edit)];;CIL I² 1552;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-120.0;-90.0;Satricum (Le Ferriere);;41.519633;12.746396;True;True;6;522445;-105.0;-1;[176794];[176789];2;do;1;0;[176789];0
195996;572;610;1;195996;8;sibei;sibei;OBJ;195998;1386766.0;13734a;13734;50.0;Latin;IRR;pronoun;-;-;-;-;-;singular;M;DAT;-;p-s---md-;M-dat-sg;himself;-;-;se;sibi;-;-;-;"Populus Laodicensis a{f} Lyco / populum Romanum quei sibei / salutei fuit benefici ergo quae sibei / benigne fecit // ""GR"" // ]S / [---] / [---]N / [---]AN / [";;CIL VI 374;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Greek / Latin;-199.0;-50.0;Rome;;41.9097374;11.9768887;True;True;19;273602;-124.5;-1;[195998];[195996];1;sum;0;0;[195996];0
176897;593;631;1;176897;5;angiti(a)e;angitiae;OBJ;176899;1464989.0;11857a;11857;2.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Angitia;PROPER;PERSONAL;Angitia;Angitiae;-;angitiae;angitiae;P(ublius) Pomponi(us) N(umeri) f(ilius) / Angiti(a)e / donom / dedit / lubens / mereto;;CIL I² 1763;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Antinum (Civita d'Antino);;41.886242;13.469873;True;True;9;550933;-163.0;-1;[176899];[176897];1;do;1;0;[176897];0
182868;604;642;1;182868;2;f(ortunae);fortunae;OBJ;182871;1465176.0;12567a;12567;28.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fortune;PROPER;THEONYM;Fortuna;Fortunae;-;fortunae;fortunae;]s F(ortunae) P(rimigeniae) d(onum) d(ant) /;;EDCS 14100192;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Praeneste (Palestrina);;41.8279573;12.8796446;True;True;15;548876;-163.0;-1;[182871];[182868];2;do;1;0;[182868];0
193876;605;645;1;193876;3;laribus;laribus;OBJ;193878;1465533.0;12815a;12815;3.0;Latin;C-stem;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;Lares;PROPER;THEONYM;Lar;Laribus;-;laribus;laribus;[Hisc(e?) m]ag(istris) Laribus d(onum) d(ant) / Ap(h)rodisi(us) Ploti C(ai) s(ervus) / Apollon(ius) Ofilli N(umeri) s(ervus) / Philemo Mesc(iniorum) N(umeri) e(uci) s(ervus) / Pothus Virriai s(ervus) / Philogen(es) Curtil(i) P(ubli) s(ervus) / Dama Vetti P(ubli) pu(pi) s(ervus) / Surus I(u)vent(i) P(ubli) s(ervus) / Apollon(ius) Arri Cn(aei) s(ervus) / Antioc(hus) Ploti C(ai) s(ervus) / T(h)iasus Deci P(ubli) s(ervus) / Diogen(es) Metili C(ai) s(ervus) / Orp(h)eus Afini(orum) L(uci) C(ai) s(ervus) /;;CIL V 4087;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Sabbioneta;;45.0125254;10.5294248;True;True;87;558292;-163.0;-1;[193878];[193876];1;do;1;0;[193876];0
195908;610;653;1;195908;4;hercolei;hercolei;OBJ;195915;1465813.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi-;hercolei;L(ibro) I XXVI // Hercolei / sacrom / M(arcus) Minuci(us) C(ai) f(ilius) / dictator vovit;;CIL VI 284 [a];;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Rome;;41.9097374;11.9768886;True;True;11;276782;-163.0;-1;[195915];[195908];1;voveo;1;0;[195908];0
216045;616;660;1;216045;3;victori(a)e;victoriae;OBJ;216048;1464965.0;14218a;14218;9.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Victoria;PROPER;THEONYM;Victoria;Victoriae;-;uictoriae;uictoriae;Vecos Sup(i)n(as) / Victori(a)e seinq(uom) / dono(m) dedet / lub(en)s mereto / qu(a)e{i}stores / Sa(lvios) Magio(s) St(ati) f(ilius) / Pac(ios) Anaiedio(s) St(ati) (!);;CIL IX 3849;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Supinum (Trasacco);;41.967482;13.534276;True;True;16;552521;-163.0;-1;[216048];[216045];1;do;1;0;[216045];0
220173;620;664;1;220173;1;hercul{e}i;herculei;OBJ;220180;1465814.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi-;herculei;Hercul{e}i / sacrum / C(aius) Marci(us) C(ai) l(ibertus) Alex(ander) fecit;;CIL X 1569;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Puteoli (Pozzuoli);;40.8422016;14.0806424;True;True;20;535942;-163.0;-1;[220180];[220173];1;facio;1;0;[220173];0
220185;620;667;4;220185;1;hercul{e}i;herculei;OBJ;220192;1465815.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi-;herculei;Hercul{e}i / sacrum / C(aius) Marci(us) C(ai) l(ibertus) Alex(ander) / dat;;CIL X 1569;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Puteoli (Pozzuoli);;40.8422016;14.0806424;True;True;20;535942;-163.0;-1;[220192];[220185];1;do;1;0;[220185];0
220228;621;668;1;220228;1;merc(urio);mercurio;OBJ;220231;1467786.0;13030a;13030;13.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Mercury;PROPER;THEONYM;Mercurius;Mercurio;-;mercurio;mercurio;Merc(urio) retiari(i) ven[---]VII / dan(t) mag(istri) cura(ve)run(t) // Sex(tus) Cala{a}si(us) Sex(ti) e(ilius) / N(umerius) Fafini(us) N(umeri) f(ilius) / Cn(aeus) Atani(us) C(ai) f(ilius) / A(ulus) Poni(ius) L(uci) l(ibertus) / A(ulus) Aemi(lius) Aem(iliae) l(ibertus) / L(ucius) Ponti(us) L(uci) l(ibertus) Ga;;CIL X 1589;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Puteoli (Pozzuoli);;40.8422016;14.0806424;True;True;31;535953;-163.0;-1;[220231];[220228];1;do;1;0;[220228];0
223375;622;671;1;223375;5;apol(l)one;apollone;OBJ;223377;1465484.0;11894a;11894;22.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Apollo;PROPER;THEONYM;Apollo;Apollini;-;apollini;apollone;C(aius) Hinoleio(s) C(ai) l(ibertus) / Apol(l)one dono ded(et);;CIL X 4632;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Cales (Calvi Vecchia);;41.199993;14.132073;True;True;7;537543;-163.0;-1;[223377];[223375];1;do;1;0;[223375];0
224327;624;673;1;224327;1;n(umerio);numerio;OBJ;224337;1467753.0;13184a;13184;65.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Numerius;PROPER;PERSONAL;Numerius;Numerio;-;numerio;numerio;N(umerio) Savonio N(umeri) f(ilio) / pr(aetori) / Apsennia Q(uinti) f(ilia) Paulla / ux{s}or posuit;;CIL X 5203;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Casinum (Cassino);;41.492907;13.830583;True;True;11;537776;-163.0;-1;[224337];[224327];4;pono;1;0;[224327];0
236850;646;708;1;236850;9;fortun(a)e;fortunae;OBJ;236851;1465177.0;12567a;12567;28.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Fortune;PROPER;THEONYM;Fortuna;Fortunae;-;fortunae;fortunae;M(arcus) Fourio(s) C(ai) f(ilius) tribunos / militare de praidad Fortun(a)e dedet;;CIL XIV 2577;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Tusculum;;41.798671;12.6712383;True;True;10;544535;-163.0;-1;[236851];[236850];1;do;1;0;[236850];0
236860;647;709;1;236860;9;maurte;maurte;OBJ;236861;1465995.0;12991a;12991;10.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Mars;PROPER;THEONYM;Mars;Marti;-;ma-rti;maurte;M(arcus) Fourio(s) C(ai) f(ilius) tribunos / militare de praidad Maurte dedet;;CIL I² 49;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-299.0;-27.0;Tusculum;;41.798671;12.6712384;True;True;10;251053;-163.0;-1;[236861];[236860];1;do;1;0;[236860];0
216554;651;713;1;216554;2;her(culi);herculi;OBJ;216555;1400320.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi;herculi;Annalenorum / Her(culi) d(ederunt) l(ibentes) m(erito);;CIL IX 5053;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-199.0;-25.0;Montorio al Vomano;;42.5824999;13.6386853;True;True;5;261100;-112.0;-1;[216555];[216554];1;do;1;0;[216554];0
216562;652;714;1;216562;5;h(erculi);herculi;OBJ;216564;1400328.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi;herculi;D(ecimus) Fundili(us) / N(umeri) l(ibertus) H(erculi) d(onum) d(edit);;CIL IX 5054;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-199.0;-25.0;Montorio al Vomano;;42.5824999;13.6386853;True;True;7;261088;-112.0;-1;[216564];[216562];1;do;1;0;[216562];0
221556;670;732;1;221556;4;herco(le?);hercole;OBJ;221557;1423773.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi;hercole;]s M(arci) f(ilius) Herco(le?) d(at?);;CIL X 3797;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-199.0;-1.0;Vicus Dianae Tifatinae (Sant'Angelo in Formis);;41.1043193;14.1437103;True;True;5;251977;-100.0;-1;[221557];[221556];1;do;1;0;[221556];0
160066;687;749;1;160066;5;hercole;hercole;OBJ;160068;1432403.0;12670a;12670;50.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;herculi;hercole;L(ucius) Albio(s) L(uci) f(ilius) / Hercole / dono dedet;;EDCS 13800232;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-300.0;-201.0;Mesa di Pontinia / Mesa;;41.3859951;13.100344;True;True;7;521264;-250.5;-2;[160068];[160066];1;do;1;0;[160066];0
165459;719;785;5;165459;6;iovei;iovei;OBJ;165462;1434442.0;12785a;12785;29.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Jupiter;PROPER;THEONYM;Iuppiter;Iovi;-;ioui-;iouei;sequis / advorsum ead / violasit Iovei / bovid piaclum / dato seiquis scies / violasit dolo / malo et Io[vei] / bovid piacl[um dato] /;;CIL XI 4766;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-175.0;Trebiae (Trevi) [found & written];;42.876716;12.745157;True;True;63;496141;-212.5;-2;[165462];[165459];1;do;1;0;[165459];0
165469;719;786;6;165469;8;io[vei];iovei;OBJ;165472;1434452.0;12785a;12785;29.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Jupiter;PROPER;THEONYM;Iuppiter;Iovi;-;ioui-;iouei;seiquis scies / violasit dolo / malo et Io[vei] / bovid piacl[um dato] / et a(sses) CCC mo[ltai sunto] /;;CIL XI 4766;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-175.0;Trebiae (Trevi) [found & written];;42.876716;12.745157;True;True;63;496141;-212.5;-2;[165472];[165469];1;do;1;0;[165469];0
165481;719;787;7;165481;4;[dicatori;dicatori;OBJ;165482;1434464.0;12393a;12393;1.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;dicator;-;-;dicator;dicatori;-;dicatori;dicatori;eius piacli e[xactio] / [dicatori esto];;CIL XI 4766;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-175.0;Trebiae (Trevi) [found & written];;42.876716;12.745157;True;True;63;496141;-212.5;-2;[165482];[165481];1;sum;1;0;[165481];0
190927;734;803;1;190927;4;mircurio;mircurio;OBJ;190928;1443146.0;13030a;13030;13.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Mercury;PROPER;THEONYM;Mercurius;Mercurio;-;mercurio;mircurio;[L(ucius)] Cn(aei) f(ilius) / Mircurio / dedit;;CIL I² 2295;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Greek / Latin;-199.0;-1.0;Issa (Vis) [found & written];;43.0609447;16.1285079;True;True;5;186359;-100.0;-1;[190928];[190927];1;do;1;0;[190927];0
195813;739;808;1;195813;10;diove;diove;OBJ;195814;1444814.0;12785a;12785;29.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Jupiter;PROPER;THEONYM;Iuppiter;Iovi;-;-ioui;dioue;]ilio(s) M(arci) f(ilius) C(aius) An[---] / prai]toris pro po[plod] / [---]ti Diove dede[re];;EDCS 17200113;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-250.0;-201.0;Rome;;41.9097374;11.9768934;True;True;11;569595;-225.5;-2;[195814];[195813];1;do;1;0;[195813];0
205780;740;809;1;205780;1;aescolapio;aescolapio;OBJ;205782;1447683.0;11786a;11786;8.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Aesculapius;PROPER;THEONYM;Aesculapius;Aesculapio;-;aesculapio;aescolapio;Aescolapio / donom dat / lubens merito / M(arcus) Populicio(s) M(arci) f(ilius);;EDCS 18300865;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-225.0;-176.0;Roma;;41.9097374;11.9768934;True;True;9;281965;-200.5;-2;[205782];[205780];1;do;1;0;[205780];0
205805;741;810;1;205805;1;coronicei;coronicei;OBJ;205813;1447700.0;12300a;12300;1.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;coronix;-;-;coronix;coronici;-;coronici-;coronicei;Coronicei / T(itus) Terentius L(uci) C(ai) l(ibertus) donom / mereto dedet;;EDCS 18300873;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-230.0;-171.0;Roma;;41.9097374;11.9768934;True;True;9;593449;-200.5;-2;[205813];[205805];1;do;1;0;[205805];0
253667;843;912;1;253667;9;libertis;libertis;OBJ_CO;253668;1461679.0;12865a;12865;162.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;freedman;HUMAN;-;libertus;libertis;-;libertis;libertis;Q(uintus) Ventiliu[s] / Q(uinti) f(ilius) Arn(ensi) Sura locum / dedit libertis et libertab(us) / su{e}is h{e}isce /;;EDCS 75600050;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-200.0;-101.0;Otricoli / Ocriculum;;42.4205532;12.4781484;True;True;67;0;-150.5;-1;[253666];[253667, 253669];2;do;1;1;[253667, 253669];0
151863;868;937;1;151863;7;pomp[úne]í;pompunei;OBJ;151859;197518.0;11182a;11182;1.0;Old Sabellic;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Pompo;PROPER;PERSONAL;Pompo;Pomponi;-;pompooney;pompú-neí;makuprí koram opsút aninis raki nevíị pomp[úne]í;;Aufinum 1 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-575.0;-525.0;Aufinum (Ofena);14421.0;42.326941;13.75975;True;True;7;170166;-550.0;-5;[151859];[151863];2;facio;1;1;[151863];0
151352;880;949;1;151352;12;πυϲμοι;pusmoi;OBJ;319839;197007.0;11163a;11163;4.0;Old Sabellic;IRR;pronoun;-;-;-;-;-;singular;M;DAT;-;p-s---md-;M-dat-sg;anyone;-;-;qui;cui;-;posmoy;πυϲμοι;[---]λ̣νει ι - οϝιιοι [---]υ[---] / [---]fεfικεδ υ̣κυρ εγ [ϝο] / [λα]ιϲυμαδ αματεϲ ε[---] / [ν]ε πυϲμοι αυν̣ου v ι[---] / [---]ντρο[--]δ οϲερϝια[δ -];;Blanda 1 (Imagines Italicae);Tortora Stele;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;Old Samnite;Greek;-525.0;-475.0;Blanda (Palecastro di Tortora);14485.0;39.931607;15.778148;True;True;44;170932;-500.0;-5;[319839];[151352];1;-;0;0;[151352];0
151720;888;959;1;151720;1;matereíh⁝;matereih;OBJ_CO;319841;197375.0;10830a;10830;1.0;Old Sabellic;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;mother;RELATION;-;mater;matri;-;materey-;matereíh;matereíh⁝ patereíh⁝ qolofítúr⁝ qupíríh⁝ arítih⁝ ímih⁝ puíh / púpúnum⁝ estufk⁝ apaiús⁝ / adstaíúh⁝ súaís⁝ manus⁝ / meitimúm;;Asculum Picenum 2 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-525.0;-475.0;Asculum Picenum (Ascoli Piceno);14408.0;42.8536043;13.5749442;True;True;14;170146;-500.0;-5;[151722];[151720, 151721];2;-;1;0;[151720, 151721];0
151910;890;963;1;151910;6;[-⁝][k]aúieh⁝;kauieh;OBJ;151913;197565.0;10493a;10493;2.0;Old Sabellic;YO-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Gaius;PROPER;PERSONAL;Gaius;Gaio;-;kawyey;kaúieh;[---] / [---]ṃitah⁝ h[---]ḷọịh⁝ [---] / [---]ṃínoh⁝ ho/m/anah: molk[---]a[h⁝][---] / [-⁝][k]aúieh⁝ kaúieis⁝ pu/qloh⁝ praistaít⁝ poṃ[ponieh][---];;Superaequum 1 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;South Picene;South Picene;-525.0;-475.0;Superaequum (Castelvecchio Subequo);14422.0;42.130585;13.73065;True;True;10;170174;-500.0;-5;[151913];[151910];3;sto;1;0;[151910];0
152651;921;994;1;152651;6;venilei;venilei;OBJ;152650;198306.0;11656a;11656;4.0;Old Sabellic;YO-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Venelius;PROPER;PERSONAL;Venelius;Venelio;-;wenelyoy;venil-ei;vinuχs veneliis peracis estam tetet venilei viniciiu[---];;Capua 35 (Imagines Italicae);;Old Sabellic;Indo-European::Italic::Latino-Sabellic::Sabellic;Old Samnite;Etruscan;-450.0;-400.0;Capua (Santa Maria Capua Vetere);3311.0;41.085943;14.250057;True;True;7;170317;-425.0;-4;[152650];[152651];2;do;1;1;[152651];-1
155141;995;1071;2;155141;4;iuve:;iuve;OBJ;155145;200796.0;10325a;10325;41.0;Umbrian;IRR;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Jupiter;PROPER;THEONYM;Iuppiter;Iovi;-;dyowey;i-uve-;2 pre veres: treplanes: / 3 iuve: krapuvi: tre buf: fetu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155145];[155141];2;facio;1;0;[155141];0
155175;995;1076;7;155175;8;trebe:;trebe;OBJ;155174;200830.0;11569a;11569;2.0;Umbrian;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Trebus;PROPER;THEONYM;Trebus;Trebo;-;treboy;trebe-;7 pus veres: treplanes: tref sif: kumiaf: feitu: / 8 trebe: iuvie: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155174];[155175];2;facio;1;1;[155175];0
155200;995;1082;13;155200;1;marte:;marte;OBJ;155202;200855.0;10824a;10824;5.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Mars;PROPER;THEONYM;Mars;Marti;-;marti;marti;11 marte: krapu/12vi fetu: ukripe: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155202];[155200];2;facio;1;0;[155200];0
155228;995;1087;18;155228;8;fise;fise;OBJ;155227;200883.0;10447a;10447;2.0;Umbrian;O-stem OR U-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Fisus;PROPER;THEONYM;Fisus;Fiso;-;fisoy;fise-;14 pus veres: tesenakes: tref: sif: feliuf: fetu: / 15 fise saçi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155227];[155228];2;facio;1;1;[155228];0
155246;995;1092;23;155246;1;fiṣuvi:;fisuvi;OBJ;155247;200901.0;10449a;10449;13.0;Umbrian;YO-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Fisovius;PROPER;THEONYM;Fisovius;Fisovio;-;fisowyoy;fisuvi--;17 fiṣuvi: fetu:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155247];[155246];1;facio;1;0;[155246];0
155278;995;1096;27;155278;8;vufiune;vufiune;OBJ;155277;200933.0;11716a;11716;2.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Vofonius;PROPER;PERSONAL;Vofonius;Vofonio;-;wofiooney;vufiu-ne-;20 pre veres: vehiies: tref: buf: kaleřuf: fetu: vufiune / 21 krapuvi: ukriper: fisiu: tutaper: ikuvina:;Table 1a (native Umbrian alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-350.0;-300.0;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-325.0;-3;[155277];[155278];2;facio;1;1;[155278];0
