;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Text_ID_head;Sentence_ID_head;Sentence_position_head;Token_ID_head;Token_position_head;Token_head;Token_clean_head;Relation_head;Head_head;Analysis_ID_head;Lemma_head;Lemma_simplex_head;Lemma_frequency_head;Language_head;Morphological_type_head;Part_of_speech_head;Stem_head;Tense_head;Mood_head;Diathesis_head;Person_head;Number_head;Gender_head;Case_head;Category_head;POS_head;Tags_head;Meaning_head;Meaning_category_head;Meaning_subcategory_head;Classical_Latin_equivalent_head;Classical_Latin_Form_head;TAM_analysis_head;Standard_aligned_head;Form_aligned_head;Sentence_head;Section_head;Reference_head;Name_head;Language_(text)_head;Language_family_head;Language_variety_head;Script_head;Date_after_head;Date_before_head;Provenance_head;GeoID_head;Latitude_head;Longitude_head;Finite_verb_head;Analysable_token_head;Text_length_head;Trismegistos_ID_head;Date_head;Century_head;Order
364916;4917;4471;2;364916;10;m(arci);marci;ATR;364917;1631497.0;12982a;12982;412.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Marcus;PROPER;PERSONAL;Marcus;Marci;-;marci;marci;[C(aius) Crassicius P(ubli) f(ilius) C(ai) n(epos) Verris] M(arcus) Calvius M(arci) f(ilius) P(ubli) n(epos) [d(e) s(enatus) s(ententia) probaver(unt) dedicar(unt)q(ue)];;CIL X 6506;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Cora (Cori);;41.643711;12.873699;True;True;39;538962;-112.5;-1;4917;4471;2;364917;11;f(ilius);filius;APOS;364914;1631498.0;12537a;12537;839.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;son;RELATION;-;filius;filius;-;filius;filius;[C(aius) Crassicius P(ubli) f(ilius) C(ai) n(epos) Verris] M(arcus) Calvius M(arci) f(ilius) P(ubli) n(epos) [d(e) s(enatus) s(ententia) probaver(unt) dedicar(unt)q(ue)];;CIL X 6506;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Cora (Cori);;41.643711;12.873699;True;True;39;538962;-112.5;-1;0
364918;4917;4471;2;364918;12;p(ubli);publi;ATR;364919;1631499.0;13535a;13535;224.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Publius;PROPER;PERSONAL;Publius;Publi;-;publi;publi;[C(aius) Crassicius P(ubli) f(ilius) C(ai) n(epos) Verris] M(arcus) Calvius M(arci) f(ilius) P(ubli) n(epos) [d(e) s(enatus) s(ententia) probaver(unt) dedicar(unt)q(ue)];;CIL X 6506;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Cora (Cori);;41.643711;12.873699;True;True;39;538962;-112.5;-1;4917;4471;2;364919;13;n(epos);nepos;APOS;364914;1631500.0;13140a;13140;60.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;grandson;RELATION;-;nepos;nepos;-;nepos;nepos;[C(aius) Crassicius P(ubli) f(ilius) C(ai) n(epos) Verris] M(arcus) Calvius M(arci) f(ilius) P(ubli) n(epos) [d(e) s(enatus) s(ententia) probaver(unt) dedicar(unt)q(ue)];;CIL X 6506;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Cora (Cori);;41.643711;12.873699;True;True;39;538962;-112.5;-1;0
364921;4917;4471;2;364921;15;s(enatus);senatus;ATR;364922;1631502.0;13758a;13758;65.0;Latin;U-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;senate;POLITICS;-;senatus;senatus;-;senati-;senatus;[C(aius) Crassicius P(ubli) f(ilius) C(ai) n(epos) Verris] M(arcus) Calvius M(arci) f(ilius) P(ubli) n(epos) [d(e) s(enatus) s(ententia) probaver(unt) dedicar(unt)q(ue)];;CIL X 6506;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Cora (Cori);;41.643711;12.873699;True;True;39;538962;-112.5;-1;4917;4471;2;364922;16;s(ententia);sententia;ADV;364920;1631503.0;13760a;13760;50.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;opinion;-;-;sententia;sententia;-;sententia;sententia;[C(aius) Crassicius P(ubli) f(ilius) C(ai) n(epos) Verris] M(arcus) Calvius M(arci) f(ilius) P(ubli) n(epos) [d(e) s(enatus) s(ententia) probaver(unt) dedicar(unt)q(ue)];;CIL X 6506;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Cora (Cori);;41.643711;12.873699;True;True;39;538962;-112.5;-1;0
365000;4921;4472;1;365000;3;m(arci);marci;ATR;365001;1631581.0;12982a;12982;412.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Marcus;PROPER;PERSONAL;Marcus;Marci;-;marci;marci;M(arcus) Manlius M(arci) f(ilius) L(ucius) Turpilius L(uci) f(ilius) duomvires de senatus / sententia aedem faciendam coeraverunt;;CIL X 6517;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175.0;-125.0;Cora (Cori);;41.643711;12.873699;True;True;18;538974;-150.0;-1;4921;4472;1;365001;4;f(ilius);filius;APOS;364998;1631582.0;12537a;12537;839.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;son;RELATION;-;filius;filius;-;filius;filius;M(arcus) Manlius M(arci) f(ilius) L(ucius) Turpilius L(uci) f(ilius) duomvires de senatus / sententia aedem faciendam coeraverunt;;CIL X 6517;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175.0;-125.0;Cora (Cori);;41.643711;12.873699;True;True;18;538974;-150.0;-1;0
365004;4921;4472;1;365004;7;l(uci);luci;ATR;365005;1631585.0;12908a;12908;534.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Lucius;PROPER;PERSONAL;Lucius;Luci;-;luci;luci;M(arcus) Manlius M(arci) f(ilius) L(ucius) Turpilius L(uci) f(ilius) duomvires de senatus / sententia aedem faciendam coeraverunt;;CIL X 6517;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175.0;-125.0;Cora (Cori);;41.643711;12.873699;True;True;18;538974;-150.0;-1;4921;4472;1;365005;8;f(ilius);filius;APOS;365002;1631586.0;12537a;12537;839.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;son;RELATION;-;filius;filius;-;filius;filius;M(arcus) Manlius M(arci) f(ilius) L(ucius) Turpilius L(uci) f(ilius) duomvires de senatus / sententia aedem faciendam coeraverunt;;CIL X 6517;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175.0;-125.0;Cora (Cori);;41.643711;12.873699;True;True;18;538974;-150.0;-1;0
365008;4921;4472;1;365008;11;senatus;senatus;ATR;365009;1631589.0;13758a;13758;65.0;Latin;U-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;senate;POLITICS;-;senatus;senatus;-;senati-;senatus;M(arcus) Manlius M(arci) f(ilius) L(ucius) Turpilius L(uci) f(ilius) duomvires de senatus / sententia aedem faciendam coeraverunt;;CIL X 6517;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175.0;-125.0;Cora (Cori);;41.643711;12.873699;True;True;18;538974;-150.0;-1;4921;4472;1;365009;12;sententia;sententia;ADV;365007;1631590.0;13760a;13760;50.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;opinion;-;-;sententia;sententia;-;sententia;sententia;M(arcus) Manlius M(arci) f(ilius) L(ucius) Turpilius L(uci) f(ilius) duomvires de senatus / sententia aedem faciendam coeraverunt;;CIL X 6517;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175.0;-125.0;Cora (Cori);;41.643711;12.873699;True;True;18;538974;-150.0;-1;0
365471;4940;4475;1;365471;3;a(uli);auli;ATR;365472;1632007.0;11997a;11997;72.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Aulus;PROPER;PERSONAL;Aulus;Auli;-;auli;auli;A(ulus) Hirtius A(uli) f(ilius) M(arcus) Lollius C(ai) f(ilius) ce(n)s(ores) fundamenta murosque af solo faciunda coeravere;;EDCS 20500063;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-101.0;Ferentino / Ferentinum;;41.6910567;13.1869436;True;True;35;538351;-125.5;-1;4940;4475;1;365472;4;f(ilius);filius;APOS;365469;1632008.0;12537a;12537;839.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;son;RELATION;-;filius;filius;-;filius;filius;A(ulus) Hirtius A(uli) f(ilius) M(arcus) Lollius C(ai) f(ilius) ce(n)s(ores) fundamenta murosque af solo faciunda coeravere;;EDCS 20500063;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-101.0;Ferentino / Ferentinum;;41.6910567;13.1869436;True;True;35;538351;-125.5;-1;0
365475;4940;4475;1;365475;7;c(ai);cai;ATR;365476;1632011.0;12603a;12603;624.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Gaius;PROPER;PERSONAL;Gaius;Gai;-;gai;cai;A(ulus) Hirtius A(uli) f(ilius) M(arcus) Lollius C(ai) f(ilius) ce(n)s(ores) fundamenta murosque af solo faciunda coeravere;;EDCS 20500063;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-101.0;Ferentino / Ferentinum;;41.6910567;13.1869436;True;True;35;538351;-125.5;-1;4940;4475;1;365476;8;f(ilius);filius;APOS;365473;1632012.0;12537a;12537;839.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;son;RELATION;-;filius;filius;-;filius;filius;A(ulus) Hirtius A(uli) f(ilius) M(arcus) Lollius C(ai) f(ilius) ce(n)s(ores) fundamenta murosque af solo faciunda coeravere;;EDCS 20500063;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-101.0;Ferentino / Ferentinum;;41.6910567;13.1869436;True;True;35;538351;-125.5;-1;0
366161;4982;4479;1;366161;16;[vigilum;vigilum;ATR;366159;1632500.0;14222a;14222;1.0;Latin;C-stem;noun;-;-;-;-;-;plural;M;GEN;-;n-p---mg-;M-gen-pl;guard, watchman;HUMAN;-;vigil;vigilium;-;uigilium;uigilu-m;P(ublius) Fourius [---] / dic(tator) tertium / Hercoli ea dat / Severo III et Ant[oni]/no Aug(usto) co(n)s(ulibus) / coh(ortes) VI [vigilum;;CIL I² 1428 l. 1-3;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-75.0;Lanuvium (Lanuvio);;41.6701012;12.6929968;True;True;16;255554;-100.0;-1;4982;4479;1;366159;14;coh(ortes);cohortes;;0;1632498.0;12235a;12235;1.0;Latin;C-stem;noun;-;-;-;-;-;plural;F;NOM;-;n-p---fn-;F-nom-pl;cohort;-;-;cohors;cohortes;-;cohortes;cohortes;P(ublius) Fourius [---] / dic(tator) tertium / Hercoli ea dat / Severo III et Ant[oni]/no Aug(usto) co(n)s(ulibus) / coh(ortes) VI [vigilum;;CIL I² 1428 l. 1-3;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-75.0;Lanuvium (Lanuvio);;41.6701012;12.6929968;True;True;16;255554;-100.0;-1;1
368342;5166;4483;1;368342;3;c(ai);cai;ATR;368343;1634584.0;12603a;12603;624.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Gaius;PROPER;PERSONAL;Gaius;Gai;-;gai;cai;C(aius) Caninius C(ai) f(ilius) / pr(aetor) urb(anus) / de sen(atus) sent(entia) / poplic(um) i{o}udic(avit);;CIL XIV Suppl. Ost. 1 4702;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Ostia;;41.7225643;12.1512704;True;True;11;249911;-125.0;-1;5166;4483;1;368343;4;f(ilius);filius;APOS;368340;1634585.0;12537a;12537;839.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;son;RELATION;-;filius;filius;-;filius;filius;C(aius) Caninius C(ai) f(ilius) / pr(aetor) urb(anus) / de sen(atus) sent(entia) / poplic(um) i{o}udic(avit);;CIL XIV Suppl. Ost. 1 4702;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Ostia;;41.7225643;12.1512704;True;True;11;249911;-125.0;-1;0
368347;5166;4483;1;368347;8;sen(atus);senatus;ATR;368348;1634589.0;13758a;13758;65.0;Latin;U-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;senate;POLITICS;-;senatus;senatus;-;senati-;senatus;C(aius) Caninius C(ai) f(ilius) / pr(aetor) urb(anus) / de sen(atus) sent(entia) / poplic(um) i{o}udic(avit);;CIL XIV Suppl. Ost. 1 4702;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Ostia;;41.7225643;12.1512704;True;True;11;249911;-125.0;-1;5166;4483;1;368348;9;sent(entia);sententia;ADV;368346;1634590.0;13760a;13760;50.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;ABL;-;n-s---fb-;F-abl-sg;opinion;-;-;sententia;sententia;-;sententia;sententia;C(aius) Caninius C(ai) f(ilius) / pr(aetor) urb(anus) / de sen(atus) sent(entia) / poplic(um) i{o}udic(avit);;CIL XIV Suppl. Ost. 1 4702;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Ostia;;41.7225643;12.1512704;True;True;11;249911;-125.0;-1;0
368608;5231;4492;1;368608;2;full]onum;fullonum;ATR;368607;1634720.0;12587a;12587;3.0;Latin;C-stem;noun;-;-;-;-;-;plural;M;GEN;-;n-p---mg-;M-gen-pl;cloth-fuller;HUMAN;-;fullo;fullonum;-;fullonum;fullonum;[Colleg(ium) full]onum / [Fort(unae) Prim(igeniae) d(onum)] d(at);;CIL I² 1456;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;17;257898;-112.5;-1;5231;4492;1;368607;1;[colleg(ium);collegium;SBJ;368612;1634719.0;12239a;12239;11.0;Latin;O-stem;noun;-;-;-;-;-;singular;N;NOM;-;n-s---nn-;N-nom-sg;collegium;POLITICS;-;collegium;collegium;-;collegium;collegium;[Colleg(ium) full]onum / [Fort(unae) Prim(igeniae) d(onum)] d(at);;CIL I² 1456;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;17;257898;-112.5;-1;1
368622;5231;4493;2;368622;9;l(uci);luci;ATR;368624;1634734.0;12908a;12908;534.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Lucius;PROPER;PERSONAL;Lucius;Luci;-;luci;luci;[Colleg(ium) full]onum / [Fort(unae) Prim(igeniae) d(onum)] d(at) mag(istri) coir(averunt) / [--- S]tatori(us) Salt() l(ibertus) / [---]l(ibertus) P(ublius) Caidici(us) L(uci) P(ubli) l(ibertus);;CIL I² 1456;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;17;257898;-112.5;-1;5231;4493;2;368624;11;l(ibertus);libertus;APOS;368620;1634736.0;12865a;12865;162.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;freedman;HUMAN;-;libertus;libertus;-;libertus;libertus;[Colleg(ium) full]onum / [Fort(unae) Prim(igeniae) d(onum)] d(at) mag(istri) coir(averunt) / [--- S]tatori(us) Salt() l(ibertus) / [---]l(ibertus) P(ublius) Caidici(us) L(uci) P(ubli) l(ibertus);;CIL I² 1456;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;17;257898;-112.5;-1;0
368623;5231;4493;2;368623;10;p(ubli);publi;ATR;368622;1634735.0;13535a;13535;224.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Publius;PROPER;PERSONAL;Publius;Publi;-;publi;publi;[Colleg(ium) full]onum / [Fort(unae) Prim(igeniae) d(onum)] d(at) mag(istri) coir(averunt) / [--- S]tatori(us) Salt() l(ibertus) / [---]l(ibertus) P(ublius) Caidici(us) L(uci) P(ubli) l(ibertus);;CIL I² 1456;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;17;257898;-112.5;-1;5231;4493;2;368622;9;l(uci);luci;ATR;368624;1634734.0;12908a;12908;534.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Lucius;PROPER;PERSONAL;Lucius;Luci;-;luci;luci;[Colleg(ium) full]onum / [Fort(unae) Prim(igeniae) d(onum)] d(at) mag(istri) coir(averunt) / [--- S]tatori(us) Salt() l(ibertus) / [---]l(ibertus) P(ublius) Caidici(us) L(uci) P(ubli) l(ibertus);;CIL I² 1456;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;17;257898;-112.5;-1;1
368859;5292;4495;1;368859;3;c(ai);cai;ATR;368860;1634790.0;12603a;12603;624.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Gaius;PROPER;PERSONAL;Gaius;Gai;-;gai;cai;] C(aius) Saufeius C(ai) f(ilius) q(uaestores) / [faci(undum) coirav]ere Fortunai;;CIL I² 3044;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-120.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;8;257812;-135.0;-1;5292;4495;1;368860;4;f(ilius);filius;APOS;368857;1634791.0;12537a;12537;839.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;son;RELATION;-;filius;filius;-;filius;filius;] C(aius) Saufeius C(ai) f(ilius) q(uaestores) / [faci(undum) coirav]ere Fortunai;;CIL I² 3044;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-120.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;8;257812;-135.0;-1;0
368881;5294;4496;1;368881;1;c(ai);cai;ATR;368882;1634812.0;12603a;12603;624.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Gaius;PROPER;PERSONAL;Gaius;Gai;-;gai;cai;] C(ai) f(ilius) Mat[---] / [--- c]oirave[re];;CIL I² 3046;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;4;257915;-112.5;-1;5294;4496;1;368882;2;f(ilius);filius;APOS;515220;1634813.0;12537a;12537;839.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;son;RELATION;-;filius;filius;-;filius;filius;] C(ai) f(ilius) Mat[---] / [--- c]oirave[re];;CIL I² 3046;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;4;257915;-112.5;-1;0
369237;5324;4499;1;369237;8;p(ubli);publi;ATR;369238;1635138.0;13535a;13535;224.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Publius;PROPER;PERSONAL;Publius;Publi;-;publi;publi;[Coll(egium) ---]cob[---] / [mag(istri) c]oir(averunt) P(ublius) Se[licius(?) ---] / [--- Ma]gu[l]ni(us) P(ubli) l(ibertus) [;;CIL I² 3077;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-120.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;9;257940;-110.0;-1;5324;4499;1;369238;9;l(ibertus);libertus;APOS;369236;1635139.0;12865a;12865;162.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;freedman;HUMAN;-;libertus;libertus;-;libertus;libertus;[Coll(egium) ---]cob[---] / [mag(istri) c]oir(averunt) P(ublius) Se[licius(?) ---] / [--- Ma]gu[l]ni(us) P(ubli) l(ibertus) [;;CIL I² 3077;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-120.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;9;257940;-110.0;-1;0
369402;5346;4504;2;369402;3;l(uci);luci;ATR;369404;1635284.0;12908a;12908;534.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Lucius;PROPER;PERSONAL;Lucius;Luci;-;luci;luci;[Alexa]nder(?) Plautius L(uci) M(arci) s(ervus) / [---]nus Cordius A(uli) s(ervus) F(ortunae) P(rimigeniae) [d(onum) d(ant)];;CIL XIV 2879;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;16;256962;-112.5;-1;5346;4504;2;369404;5;s(ervus);servus;APOS;369400;1635286.0;13782a;13782;34.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;slave;HUMAN;-;servus;servus;-;seruus;seruus;[Alexa]nder(?) Plautius L(uci) M(arci) s(ervus) / [---]nus Cordius A(uli) s(ervus) F(ortunae) P(rimigeniae) [d(onum) d(ant)];;CIL XIV 2879;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;16;256962;-112.5;-1;0
369403;5346;4504;2;369403;4;m(arci);marci;ATR;369402;1635285.0;12982a;12982;412.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Marcus;PROPER;PERSONAL;Marcus;Marci;-;marci;marci;[Alexa]nder(?) Plautius L(uci) M(arci) s(ervus) / [---]nus Cordius A(uli) s(ervus) F(ortunae) P(rimigeniae) [d(onum) d(ant)];;CIL XIV 2879;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;16;256962;-112.5;-1;5346;4504;2;369402;3;l(uci);luci;ATR;369404;1635284.0;12908a;12908;534.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Lucius;PROPER;PERSONAL;Lucius;Luci;-;luci;luci;[Alexa]nder(?) Plautius L(uci) M(arci) s(ervus) / [---]nus Cordius A(uli) s(ervus) F(ortunae) P(rimigeniae) [d(onum) d(ant)];;CIL XIV 2879;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;16;256962;-112.5;-1;1
369407;5346;4504;2;369407;8;a(uli);auli;ATR;369408;1635289.0;11997a;11997;72.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Aulus;PROPER;PERSONAL;Aulus;Auli;-;auli;auli;[Alexa]nder(?) Plautius L(uci) M(arci) s(ervus) / [---]nus Cordius A(uli) s(ervus) F(ortunae) P(rimigeniae) [d(onum) d(ant)];;CIL XIV 2879;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;16;256962;-112.5;-1;5346;4504;2;369408;9;s(ervus);servus;APOS;369405;1635290.0;13782a;13782;34.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;slave;HUMAN;-;servus;servus;-;seruus;seruus;[Alexa]nder(?) Plautius L(uci) M(arci) s(ervus) / [---]nus Cordius A(uli) s(ervus) F(ortunae) P(rimigeniae) [d(onum) d(ant)];;CIL XIV 2879;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;16;256962;-112.5;-1;0
369450;5350;4505;1;369450;3;c(ai);cai;ATR;369451;1635332.0;12603a;12603;624.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Gaius;PROPER;PERSONAL;Gaius;Gai;-;gai;cai;C(aius) Tampius C(ai) f(ilius) Se(rvi) n(epos) / Tarenteinus pr(aetor) / Hercule d(onum) d(edit) l(ibens) m(erito);;CIL XIV 2890;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;13;256160;-125.0;-1;5350;4505;1;369451;4;f(ilius);filius;APOS;369448;1635333.0;12537a;12537;839.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;son;RELATION;-;filius;filius;-;filius;filius;C(aius) Tampius C(ai) f(ilius) Se(rvi) n(epos) / Tarenteinus pr(aetor) / Hercule d(onum) d(edit) l(ibens) m(erito);;CIL XIV 2890;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;13;256160;-125.0;-1;0
369452;5350;4505;1;369452;5;se(rvi);servi;ATR;369453;1635334.0;13780a;13780;29.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;GEN;-;n-s---mg-;M-gen-sg;Servius;PROPER;PERSONAL;Servius;Servi;-;serui;serui;C(aius) Tampius C(ai) f(ilius) Se(rvi) n(epos) / Tarenteinus pr(aetor) / Hercule d(onum) d(edit) l(ibens) m(erito);;CIL XIV 2890;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;13;256160;-125.0;-1;5350;4505;1;369453;6;n(epos);nepos;APOS;369448;1635335.0;13140a;13140;60.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;NOM;-;n-s---mn-;M-nom-sg;grandson;RELATION;-;nepos;nepos;-;nepos;nepos;C(aius) Tampius C(ai) f(ilius) Se(rvi) n(epos) / Tarenteinus pr(aetor) / Hercule d(onum) d(edit) l(ibens) m(erito);;CIL XIV 2890;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Praeneste (Palestrina);;41.828064;12.8097669;True;True;13;256160;-125.0;-1;0
